,Unnamed: 0,Location,FIPS,"Mortality Rate, 1980*","Mortality Rate, 1985*","Mortality Rate, 1990*","Mortality Rate, 1995*","Mortality Rate, 2000*","Mortality Rate, 2005*","Mortality Rate, 2010*","Mortality Rate, 2014*","% Change in Mortality Rate, 1980-2014","Mortality Rate, 1981*","Mortality Rate, 1982*","Mortality Rate, 1983*","Mortality Rate, 1984*","Mortality Rate, 1986*","Mortality Rate, 1987*","Mortality Rate, 1988*","Mortality Rate, 1989*","Mortality Rate, 1991*","Mortality Rate, 1992*","Mortality Rate, 1993*","Mortality Rate, 1994*","Mortality Rate, 1996*","Mortality Rate, 1997*","Mortality Rate, 1998*","Mortality Rate, 1999*","Mortality Rate, 2001*","Mortality Rate, 2002*","Mortality Rate, 2003*","Mortality Rate, 2004*","Mortality Rate, 2006*","Mortality Rate, 2007*","Mortality Rate, 2008*","Mortality Rate, 2009*","Mortality Rate, 2011*","Mortality Rate, 2012*","Mortality Rate, 2013*","Mortality Rate, 2020*","Mortality Rate, 2019*","Mortality Rate, 2018*","Mortality Rate, 2017*","Mortality Rate, 2016*","Mortality Rate, 2015*",County,State
2638,2638,"Ellis County, Texas",48139.0,509.05,475.78,420.44,394.42,372.36,322.22,270.44,271.99,"-46.57 (-50.23, -42.62)",502.396,495.742,489.088,482.434,464.7120000000001,453.644,442.576,431.508,415.2360000000001,410.032,404.828,399.6240000000001,390.008,385.596,381.184,376.7720000000001,362.3320000000001,352.304,342.27600000000007,332.24800000000005,311.86400000000003,301.50800000000004,291.152,280.796,270.75,271.06,271.37,214.7342153846154,221.92189230769233,229.10956923076924,236.29724615384617,243.4849230769231,250.67260000000002,Ellis,Texas
2639,2639,"Erath County, Texas",48143.0,470.8,441.81,403.74,381.95,364.41,321.39,274.75,277.05,"-41.15 (-46.14, -36.19)",465.00200000000007,459.20400000000006,453.40600000000006,447.60800000000006,434.196,426.582,418.968,411.354,399.382,395.024,390.666,386.308,378.442,374.934,371.426,367.918,355.80600000000004,347.202,338.598,329.994,312.062,302.734,293.406,284.07800000000003,275.21000000000004,275.67,276.13,228.07729230769232,234.24695384615384,240.4166153846154,246.58627692307692,252.75593846153848,258.92560000000003,Erath,Texas
2640,2640,"Falls County, Texas",48145.0,516.37,500.64,453.78,449.97,438.37,388.76,360.92,358.98,"-30.48 (-36.67, -24.23)",513.224,510.078,506.932,503.786,491.268,481.896,472.524,463.152,453.018,452.256,451.494,450.7320000000001,447.6500000000001,445.33,443.01,440.69000000000005,428.448,418.526,408.604,398.682,383.19200000000006,377.624,372.056,366.48800000000006,360.532,360.144,359.75600000000003,320.864243076923,325.8584784615384,330.85271384615385,335.84694923076916,340.8411846153846,345.83542,Falls,Texas
2641,2641,"Fannin County, Texas",48147.0,503.6,489.18,455.75,458.69,460.02,404.78,372.2,370.9,"-26.35 (-31.87, -20.37)",500.71600000000007,497.8320000000001,494.948,492.0640000000001,482.494,475.808,469.122,462.436,456.338,456.926,457.514,458.102,458.956,459.222,459.488,459.754,448.972,437.924,426.876,415.828,398.264,391.74799999999993,385.232,378.716,371.94,371.68,371.42,338.7238615384615,343.4330692307692,348.1422769230769,352.8514846153846,357.5606923076923,362.2699,Fannin,Texas
2642,2642,"Fayette County, Texas",48149.0,460.16,425.31,395.21,374.3,365.74,331.97,295.28,296.12,"-35.65 (-41.02, -29.89)",453.19000000000005,446.22,439.25,432.2800000000001,419.2900000000001,413.27,407.25,401.23,391.028,386.846,382.664,378.482,372.588,370.876,369.164,367.45200000000006,358.98600000000005,352.232,345.47800000000007,338.72400000000005,324.632,317.294,309.956,302.618,295.448,295.616,295.784,260.156556923077,264.84672153846157,269.53688615384624,274.2270507692308,278.9172153846155,283.60738000000003,Fayette,Texas
2643,2643,"Fisher County, Texas",48151.0,481.28,453.36,411.1,400.39,396.37,345.83,299.64,307.83,"-36.04 (-42.81, -28.65)",475.696,470.112,464.528,458.9440000000001,444.9080000000001,436.456,428.004,419.5520000000001,408.9580000000001,406.816,404.674,402.532,399.586,398.782,397.978,397.174,386.262,376.154,366.046,355.938,336.592,327.354,318.116,308.878,301.278,302.916,304.554,263.2264492307692,268.7399753846154,274.25350153846153,279.7670276923077,285.2805538461538,290.79408,Fisher,Texas
2644,2644,"Floyd County, Texas",48153.0,529.79,487.76,429.79,409.86,380.92,323.91,270.51,271.65,"-48.72 (-54.29, -42.52)",521.384,512.978,504.572,496.16600000000005,476.16600000000005,464.572,452.97800000000007,441.38400000000007,425.8040000000001,421.818,417.832,413.84600000000006,404.07200000000006,398.284,392.496,386.7080000000001,369.518,358.116,346.71400000000006,335.31200000000007,313.23,302.55,291.87,281.19000000000005,270.738,270.966,271.194,208.43984923076917,216.32407538461533,224.20830153846148,232.09252769230764,239.9767538461538,247.86097999999996,Floyd,Texas
2645,2645,"Foard County, Texas",48155.0,530.26,501.72,445.72,433.78,426.78,364.51,327.07,325.1,"-38.69 (-46.78, -30.33)",524.552,518.844,513.136,507.42800000000005,490.52,479.32,468.12,456.92,443.332,440.944,438.556,436.168,432.38,430.98,429.58,428.18,414.326,401.872,389.418,376.964,357.022,349.534,342.046,334.558,326.67600000000004,326.28200000000004,325.88800000000003,278.9266984615384,285.09225076923076,291.25780307692304,297.4233553846153,303.58890769230766,309.75446,Foard,Texas
2646,2646,"Fort Bend County, Texas",48157.0,479.12,422.69,365.11,343.39,307.55,251.1,211.42,203.96,"-57.43 (-59.97, -54.70)",467.83400000000006,456.548,445.262,433.97600000000006,411.174,399.658,388.14200000000005,376.626,360.766,356.422,352.078,347.734,336.222,329.054,321.886,314.718,296.26,284.97,273.68,262.39,243.164,235.228,227.292,219.356,209.928,208.436,206.944,143.12172615384614,150.8795369230769,158.63734769230769,166.39515846153844,174.1529692307692,181.91078,Fort,Texas
2647,2647,"Franklin County, Texas",48159.0,524.18,479.96,418.63,400.28,372.96,320.56,283.77,278.96,"-46.78 (-52.15, -41.11)",515.336,506.492,497.648,488.804,467.694,455.428,443.162,430.896,414.96,411.29,407.62,403.95,394.816,389.352,383.888,378.424,362.48,352.0,341.52,331.04,313.20200000000006,305.844,298.486,291.128,282.808,281.846,280.884,225.4786030769231,232.28689846153847,239.09519384615385,245.90348923076922,252.71178461538463,259.52008,Franklin,Texas
2648,2648,"Freestone County, Texas",48161.0,482.96,443.72,413.14,409.81,392.66,351.1,312.27,316.56,"-34.45 (-40.28, -27.86)",475.112,467.264,459.41600000000005,451.568,437.604,431.48800000000006,425.372,419.256,412.474,411.808,411.142,410.476,406.38,402.9500000000001,399.52,396.09,384.34800000000007,376.03600000000006,367.7240000000001,359.41200000000003,343.33400000000006,335.568,327.802,320.036,313.128,313.986,314.844,274.5244953846154,279.7233523076923,284.9222092307692,290.1210661538462,295.3199230769231,300.51878,Freestone,Texas
2649,2649,"Frio County, Texas",48163.0,487.48,457.87,411.17,403.61,390.01,335.55,293.81,303.05,"-37.83 (-43.81, -31.29)",481.5580000000001,475.636,469.714,463.792,448.5300000000001,439.19,429.85,420.5100000000001,409.658,408.146,406.634,405.12200000000007,400.89,398.17,395.45,392.73,379.11800000000005,368.226,357.33400000000006,346.442,327.202,318.85400000000004,310.506,302.158,295.658,297.50600000000003,299.35400000000004,251.51481846153848,257.4447907692308,263.3747630769231,269.3047353846154,275.2347076923077,281.16468000000003,Frio,Texas
2650,2650,"Gaines County, Texas",48165.0,469.87,440.63,399.81,390.04,381.85,337.75,288.49,290.52,"-38.17 (-44.40, -31.33)",464.0220000000001,458.174,452.326,446.478,432.466,424.302,416.138,407.9740000000001,397.856,395.902,393.948,391.994,388.402,386.764,385.126,383.48800000000006,373.03,364.21,355.39,346.57,327.898,318.04600000000005,308.194,298.34200000000004,288.896,289.302,289.708,250.31500615384618,255.90089692307694,261.4867876923077,267.0726784615385,272.6585692307692,278.24446,Gaines,Texas
2651,2651,"Galveston County, Texas",48167.0,543.63,502.68,439.4,420.84,369.93,326.89,270.02,264.69,"-51.31 (-53.97, -48.44)",535.44,527.25,519.06,510.87,490.024,477.368,464.712,452.056,435.688,431.976,428.264,424.552,410.658,400.476,390.294,380.112,361.322,352.714,344.106,335.498,315.516,304.142,292.768,281.394,268.954,267.888,266.822,199.43554769230767,207.87782615384612,216.3201046153846,224.76238307692304,233.20466153846152,241.64693999999997,Galveston,Texas
2652,2652,"Garza County, Texas",48169.0,519.8,484.43,436.75,423.28,404.4,349.36,319.95,304.42,"-41.44 (-47.93, -34.76)",512.726,505.65199999999993,498.578,491.504,474.89400000000006,465.35800000000006,455.822,446.28600000000006,434.056,431.362,428.668,425.9740000000001,419.504,415.728,411.952,408.176,393.392,382.384,371.376,360.368,343.478,337.596,331.714,325.832,316.844,313.738,310.632,263.3790707692307,269.6378646153845,275.8966584615384,282.15545230769226,288.4142461538461,294.6730399999999,Garza,Texas
2653,2653,"Gillespie County, Texas",48171.0,376.63,349.88,308.56,291.97,277.88,240.9,210.28,206.02,"-45.30 (-50.09, -40.16)",371.28,365.93,360.58,355.23,341.616,333.352,325.088,316.824,305.242,301.924,298.606,295.288,289.15200000000004,286.334,283.516,280.698,270.48400000000004,263.088,255.692,248.296,234.77600000000004,228.652,222.528,216.404,209.42800000000005,208.576,207.724,170.10720307692316,174.97239846153852,179.8375938461539,184.7027892307693,189.5679846153847,194.43318000000005,Gillespie,Texas
2654,2654,"Glasscock County, Texas",48173.0,380.64,359.14,317.32,306.49,300.9,267.86,209.14,211.65,"-44.40 (-52.06, -34.90)",376.34,372.04,367.74,363.44,350.776,342.412,334.048,325.684,315.154,312.988,310.822,308.656,305.372,304.254,303.136,302.01800000000003,294.29200000000003,287.684,281.076,274.468,256.116,244.372,232.628,220.884,209.642,210.144,210.646,177.13756615384614,182.40261692307692,187.66766769230767,192.93271846153846,198.1977692307692,203.46282,Glasscock,Texas
2655,2655,"Goliad County, Texas",48175.0,481.63,438.04,378.19,352.86,317.2,261.1,225.28,221.89,"-53.93 (-59.17, -48.32)",472.912,464.194,455.476,446.758,426.0700000000001,414.1,402.13,390.16,373.124,368.058,362.992,357.92600000000004,345.728,338.596,331.464,324.332,305.98,294.76,283.54,272.32000000000005,253.93600000000004,246.772,239.608,232.444,224.60200000000003,223.924,223.246,158.38361230769237,165.9397938461539,173.49597538461543,181.05215692307698,188.60833846153852,196.16452000000007,Goliad,Texas
2656,2656,"Gonzales County, Texas",48177.0,477.98,440.92,405.74,381.92,361.98,315.22,274.51,272.24,"-43.04 (-48.35, -37.37)",470.568,463.15600000000006,455.744,448.3320000000001,433.88400000000007,426.84800000000007,419.812,412.77600000000007,400.97600000000006,396.212,391.448,386.684,377.932,373.944,369.956,365.968,352.62800000000004,343.27600000000007,333.924,324.57200000000006,307.07800000000003,298.93600000000004,290.794,282.65200000000004,274.05600000000004,273.602,273.148,222.55532923076927,228.92313538461542,235.29094153846157,241.65874769230774,248.0265538461539,254.39436000000003,Gonzales,Texas
2657,2657,"Gray County, Texas",48179.0,456.01,419.16,392.27,386.51,378.79,334.78,297.47,310.15,"-31.99 (-37.77, -25.72)",448.64,441.27,433.9,426.53,413.782,408.404,403.026,397.648,391.11800000000005,389.966,388.814,387.662,384.966,383.422,381.878,380.33400000000006,369.98800000000006,361.186,352.384,343.582,327.31800000000004,319.856,312.394,304.932,300.00600000000003,302.54200000000003,305.078,267.1151907692307,271.80300461538457,276.49081846153837,281.1786323076922,285.8664461538461,290.5542599999999,Gray,Texas
2658,2658,"Grayson County, Texas",48181.0,537.05,507.12,454.37,431.71,404.34,353.14,309.61,296.95,"-44.71 (-48.21, -41.36)",531.064,525.078,519.092,513.106,496.5700000000001,486.02,475.47,464.9200000000001,449.838,445.306,440.774,436.242,426.236,420.762,415.288,409.814,394.1,383.86,373.62,363.38,344.434,335.728,327.022,318.31600000000003,307.07800000000003,304.546,302.014,246.27501846153854,253.58969076923086,260.9043630769231,268.2190353846155,275.53370769230776,282.8483800000001,Grayson,Texas
2659,2659,"Gregg County, Texas",48183.0,497.0,471.41,420.38,409.89,406.9,354.93,310.26,317.65,"-36.09 (-39.92, -31.89)",491.88200000000006,486.764,481.646,476.528,461.20400000000006,450.9980000000001,440.792,430.586,418.282,416.184,414.086,411.98800000000006,409.292,408.694,408.096,407.498,396.506,386.112,375.718,365.324,345.99600000000004,337.062,328.128,319.194,311.738,313.216,314.694,273.6322338461538,279.1144830769231,284.59673230769226,290.0789815384615,295.56123076923075,301.04347999999993,Gregg,Texas
2660,2660,"Grimes County, Texas",48185.0,532.92,498.41,454.29,439.06,422.86,370.48,336.1,340.35,"-36.13 (-41.31, -30.20)",526.018,519.116,512.2139999999999,505.31200000000007,489.58600000000007,480.762,471.9380000000001,463.114,451.244,448.198,445.152,442.1060000000001,435.8200000000001,432.58,429.34,426.1,412.384,401.908,391.432,380.956,363.604,356.72800000000007,349.852,342.97600000000006,336.95000000000005,337.8,338.65000000000003,289.776923076923,295.6491384615384,301.52135384615383,307.39356923076923,313.26578461538463,319.138,Grimes,Texas
2661,2661,"Guadalupe County, Texas",48187.0,429.67,398.69,351.83,330.46,303.42,275.04,239.19,243.59,"-43.31 (-47.16, -39.14)",423.4740000000001,417.278,411.082,404.886,389.318,379.946,370.574,361.202,347.556,343.282,339.008,334.734,325.052,319.644,314.236,308.82800000000003,297.744,292.068,286.392,280.71600000000007,267.87000000000006,260.7,253.53,246.36,240.07,240.95,241.83,197.263876923077,202.49166153846159,207.7194461538462,212.94723076923083,218.17501538461545,223.40280000000004,Guadalupe,Texas
2662,2662,"Hale County, Texas",48189.0,503.58,471.69,417.54,389.93,356.63,312.59,265.56,258.57,"-48.65 (-53.08, -43.88)",497.20200000000006,490.824,484.446,478.068,460.86,450.03,439.2000000000001,428.37000000000006,412.018,406.496,400.9740000000001,395.452,383.27,376.61,369.95,363.29,347.822,339.014,330.206,321.398,303.184,293.778,284.372,274.966,264.16200000000003,262.764,261.366,202.86256615384616,210.24111692307693,217.6196676923077,224.99821846153847,232.37676923076924,239.75532,Hale,Texas
2663,2663,"Hall County, Texas",48191.0,560.14,517.28,461.92,450.9,439.46,387.04,325.75,329.16,"-41.24 (-47.99, -33.70)",551.568,542.996,534.424,525.852,506.208,495.136,484.064,472.9920000000001,459.71600000000007,457.512,455.308,453.104,448.612,446.324,444.036,441.748,428.976,418.492,408.008,397.52400000000006,374.782,362.524,350.266,338.00800000000004,326.432,327.11400000000003,327.79600000000005,279.5741353846153,286.39893230769223,293.2237292307692,300.04852615384607,306.87332307692304,313.6981199999999,Hall,Texas
2664,2664,"Hamilton County, Texas",48193.0,479.4,463.3,420.5,415.14,399.56,364.23,320.59,326.49,"-31.90 (-38.37, -24.61)",476.18,472.96,469.74,466.52,454.74000000000007,446.18000000000006,437.62,429.06000000000006,419.42800000000005,418.356,417.284,416.2120000000001,412.024,408.908,405.792,402.676,392.494,385.428,378.362,371.2960000000001,355.502,346.774,338.046,329.318,321.77,322.95,324.13,286.5648769230769,291.5629615384615,296.5610461538461,301.5591307692307,306.55721538461535,311.5553,Hamilton,Texas
2665,2665,"Hansford County, Texas",48195.0,417.59,410.83,379.56,376.6,366.02,313.54,299.17,296.58,"-28.98 (-37.40, -19.99)",416.238,414.886,413.534,412.182,404.576,398.322,392.068,385.814,378.968,378.376,377.784,377.192,374.484,372.368,370.252,368.136,355.524,345.028,334.532,324.036,310.66600000000005,307.79200000000003,304.918,302.04400000000004,298.65200000000004,298.134,297.616,260.02951999999993,264.49003999999996,268.95055999999994,273.41107999999997,277.87159999999994,282.33212,Hansford,Texas
2666,2666,"Hardeman County, Texas",48197.0,523.47,481.28,422.82,387.61,357.47,305.76,259.54,264.17,"-49.53 (-55.17, -43.01)",515.032,506.594,498.156,489.718,469.588,457.896,446.204,434.51200000000006,415.778,408.736,401.694,394.652,381.5820000000001,375.554,369.526,363.4980000000001,347.12800000000004,336.786,326.444,316.10200000000003,296.516,287.272,278.028,268.78400000000005,260.466,261.39200000000005,262.31800000000004,197.17897538461546,204.77931230769238,212.3796492307693,219.97998615384623,227.58032307692315,235.18066000000007,Hardeman,Texas
2667,2667,"Hardin County, Texas",48199.0,517.78,480.04,438.8,417.88,409.96,349.1,303.15,312.84,"-39.58 (-44.36, -34.96)",510.232,502.684,495.136,487.588,471.792,463.544,455.296,447.048,434.616,430.432,426.248,422.064,416.2960000000001,414.712,413.128,411.544,397.788,385.616,373.444,361.2720000000001,339.91,330.72,321.53,312.34,305.088,307.02599999999995,308.96399999999994,256.10352615384613,262.6410369230769,269.1785476923077,275.71605846153847,282.25356923076924,288.79107999999997,Hardin,Texas
2668,2668,"Harris County, Texas",48201.0,523.49,476.52,439.72,398.34,367.58,296.22,254.84,250.16,"-52.21 (-53.63, -50.82)",514.096,504.702,495.308,485.914,469.16,461.8,454.44,447.08,431.4440000000001,423.168,414.892,406.616,392.1880000000001,386.036,379.884,373.732,353.30800000000005,339.036,324.764,310.492,287.944,279.668,271.392,263.11600000000004,253.904,252.968,252.032,176.08242461538464,184.9743876923077,193.8663507692308,202.75831384615387,211.65027692307694,220.54224000000002,Harris,Texas
2669,2669,"Harrison County, Texas",48203.0,536.3,501.96,451.9,433.52,402.48,353.52,304.35,305.08,"-43.11 (-47.03, -38.61)",529.432,522.564,515.6959999999999,508.828,491.948,481.936,471.924,461.912,448.224,444.548,440.872,437.196,427.312,421.104,414.896,408.6880000000001,392.6880000000001,382.896,373.104,363.312,343.686,333.852,324.01800000000003,314.184,304.49600000000004,304.642,304.788,246.31209846153845,253.59555076923078,260.8790030769231,268.1624553846154,275.4459076923077,282.72936000000004,Harrison,Texas
2670,2670,"Hartley County, Texas",48205.0,375.75,344.64,304.66,300.87,281.54,242.03,204.11,198.75,"-47.11 (-53.91, -39.59)",369.528,363.306,357.084,350.862,336.644,328.648,320.65200000000004,312.65600000000006,303.90200000000004,303.144,302.386,301.62800000000004,297.004,293.13800000000003,289.27200000000005,285.40600000000006,273.63800000000003,265.736,257.834,249.932,234.44600000000003,226.862,219.278,211.694,203.038,201.966,200.894,162.0273107692307,167.36614461538454,172.7049784615384,178.04381230769224,183.38264615384608,188.72147999999993,Hartley,Texas
2671,2671,"Haskell County, Texas",48207.0,521.78,498.98,453.52,440.74,416.33,374.6,327.62,338.29,"-35.17 (-41.76, -28.06)",517.22,512.66,508.1,503.54,489.888,480.796,471.704,462.612,450.96400000000006,448.408,445.852,443.2960000000001,435.85800000000006,430.976,426.094,421.2120000000001,407.984,399.638,391.292,382.946,365.204,355.808,346.41200000000003,337.016,329.754,331.88800000000003,334.02200000000005,283.90516307692315,289.98981846153856,296.0744738461539,302.1591292307693,308.2437846153847,314.32844000000006,Haskell,Texas
2672,2672,"Hays County, Texas",48209.0,398.15,362.45,323.81,307.05,287.93,237.96,219.09,210.05,"-47.24 (-51.30, -42.75)",391.01,383.87,376.73,369.59,354.722,346.994,339.266,331.538,320.458,317.106,313.754,310.40200000000004,303.226,299.402,295.57800000000003,291.754,277.93600000000004,267.942,257.94800000000004,247.95400000000004,234.18600000000004,230.41200000000003,226.63800000000003,222.86400000000003,217.28200000000004,215.474,213.666,168.3024276923077,173.72978615384616,179.15714461538462,184.58450307692308,190.01186153846155,195.43922,Hays,Texas
2673,2673,"Hemphill County, Texas",48211.0,405.62,388.27,360.49,353.52,349.0,310.49,278.49,277.59,"-31.56 (-40.05, -21.85)",402.15,398.68,395.21,391.74,382.714,377.158,371.602,366.046,359.096,357.702,356.308,354.914,352.616,351.712,350.808,349.904,341.298,333.596,325.894,318.192,304.09000000000003,297.69000000000005,291.29,284.89000000000004,278.31000000000006,278.13,277.95,247.64496923076928,251.87351538461542,256.1020615384616,260.33060769230775,264.5591538461539,268.78770000000003,Hemphill,Texas
